id,type_bien,titre,ville,region,surface_m2,nb_pieces,loyer_mensuel_eur,adresse,prix_m2,lat,lon
appartement_etudiant_strasbourg_p5_20,appartement_etudiant,1 chambre appartement de 11m²,strasbourg,Grand Est,11.0,1,399.0,"Strasbourg, 20 Place de la Gare, 67000 Strasbourg, France",36.3,48.584289,7.733984
appartement_etudiant_strasbourg_p6_2,appartement_etudiant,1 chambre appartement de 42m²,strasbourg,Grand Est,42.0,1,660.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
appartement_etudiant_strasbourg_p6_3,appartement_etudiant,1 chambre studio de 21m²,strasbourg,Grand Est,21.0,1,650.0,"Strasbourg, 20 Place de la Gare, 67000 Strasbourg, France",31.0,48.584289,7.733984
appartement_etudiant_strasbourg_p6_4,appartement_etudiant,2 chambres appartement de 40m²,strasbourg,Grand Est,40.0,2,680.0,"67100 Strasbourg, France",17.0,48.53819,7.773313
appartement_etudiant_strasbourg_p6_5,appartement_etudiant,2 chambres appartement de 38m²,strasbourg,Grand Est,38.0,2,492.0,"67000 Strasbourg, France",12.9,48.599469,7.784702
appartement_etudiant_strasbourg_p6_6,appartement_etudiant,1 chambre appartement de 19m²,strasbourg,Grand Est,19.0,1,700.0,"Strasbourg, Bas-Rhin, France",36.8,48.570721,7.758374
appartement_etudiant_strasbourg_p6_7,appartement_etudiant,1 chambre appartement de 42m²,strasbourg,Grand Est,42.0,1,650.0,"Strasbourg, Bas-Rhin, France",15.5,48.570721,7.758374
appartement_etudiant_strasbourg_p6_8,appartement_etudiant,1 chambre appartement de 28m²,strasbourg,Grand Est,28.0,1,437.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
appartement_etudiant_strasbourg_p6_10,appartement_etudiant,1 chambre appartement de 25m²,strasbourg,Grand Est,25.0,1,595.0,"67100 Strasbourg, France",23.8,48.53819,7.773313
appartement_etudiant_strasbourg_p6_11,appartement_etudiant,2 chambres appartement de 34m²,strasbourg,Grand Est,34.0,2,480.0,"67000 Strasbourg, France",14.1,48.599469,7.784702
appartement_etudiant_strasbourg_p6_12,appartement_etudiant,1 chambre studio de 21m²,strasbourg,Grand Est,21.0,1,610.0,"Strasbourg, 20 Place de la Gare, 67000 Strasbourg, France",29.0,48.584289,7.733984
appartement_etudiant_strasbourg_p6_13,appartement_etudiant,1 chambre studio de 15m²,strasbourg,Grand Est,15.0,1,550.0,"Strasbourg, Bas-Rhin, France",36.7,48.570721,7.758374
appartement_etudiant_strasbourg_p6_14,appartement_etudiant,1 chambre appartement de 14m²,strasbourg,Grand Est,14.0,1,615.0,"21 Rue d'Oslo, 67000 Strasbourg, France",43.9,48.579511,7.773288
appartement_etudiant_strasbourg_p6_15,appartement_etudiant,1 chambre appartement de 21m²,strasbourg,Grand Est,21.0,1,650.0,"3 Rue du Parc, 67000 Strasbourg, France",31.0,48.601879,7.783441
appartement_etudiant_strasbourg_p6_16,appartement_etudiant,2 chambres appartement de 33m²,strasbourg,Grand Est,33.0,2,649.0,"67000 Strasbourg, France",19.7,48.599469,7.784702
appartement_etudiant_strasbourg_p6_17,appartement_etudiant,1 chambre appartement de 36m²,strasbourg,Grand Est,36.0,1,570.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
appartement_etudiant_strasbourg_p6_18,appartement_etudiant,1 chambre appartement de 39m²,strasbourg,Grand Est,39.0,1,610.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
appartement_etudiant_strasbourg_p6_21,appartement_etudiant,1 chambre studio de 10m²,strasbourg,Grand Est,10.0,1,350.0,"Strasbourg, Bas-Rhin, France",35.0,48.570721,7.758374
appartement_etudiant_strasbourg_p7_3,appartement_etudiant,1 chambre appartement de 28m²,strasbourg,Grand Est,28.0,1,700.0,"Strasbourg, Bas-Rhin, France",25.0,48.570721,7.758374
appartement_etudiant_strasbourg_p7_4,appartement_etudiant,2 chambres appartement de 74m²,strasbourg,Grand Est,74.0,2,664.0,"Strasbourg, Bas-Rhin, France",9.0,48.570721,7.758374
studio_strasbourg_p1_16,studio,1 chambre appartement de 87m²,strasbourg,Grand Est,87.0,1,809.0,"Strasbourg, Bas-Rhin, France",9.3,48.570721,7.758374
studio_strasbourg_p2_8,studio,1 chambre appartement de 45m²,strasbourg,Grand Est,45.0,1,713.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p2_17,studio,1 chambre appartement de 48m²,strasbourg,Grand Est,48.0,1,750.0,"10 Rue Catherine Pozzi, 67200 Strasbourg, France",15.6,48.585923,7.717447
studio_strasbourg_p3_4,studio,1 chambre appartement de 31m²,strasbourg,Grand Est,31.0,1,770.0,"3 Rue du Parc, 67000 Strasbourg, France",24.8,48.601879,7.783441
studio_strasbourg_p3_6,studio,1 chambre appartement de 47m²,strasbourg,Grand Est,47.0,1,733.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p3_8,studio,1 chambre appartement de 72m²,strasbourg,Grand Est,72.0,1,1125.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p3_9,studio,1 chambre appartement de 54m²,strasbourg,Grand Est,54.0,1,853.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p3_10,studio,1 chambre appartement de 62m²,strasbourg,Grand Est,62.0,1,980.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p3_12,studio,1 chambre appartement de 51m²,strasbourg,Grand Est,51.0,1,795.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p3_14,studio,1 chambre studio de 20m²,strasbourg,Grand Est,20.0,1,795.0,"Strasbourg, Bas-Rhin, France",39.8,48.570721,7.758374
studio_strasbourg_p3_16,studio,1 chambre appartement de 81m²,strasbourg,Grand Est,81.0,1,1269.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p3_18,studio,1 chambre appartement de 135m²,strasbourg,Grand Est,135.0,1,2112.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p3_19,studio,1 chambre appartement de 95m²,strasbourg,Grand Est,95.0,1,1495.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p3_20,studio,1 chambre appartement de 195m²,strasbourg,Grand Est,195.0,1,2641.0,"Strasbourg, Bas-Rhin, France",13.5,48.570721,7.758374
studio_strasbourg_p3_21,studio,1 chambre appartement de 63m²,strasbourg,Grand Est,63.0,1,996.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p4_1,studio,1 chambre appartement de 45m²,strasbourg,Grand Est,45.0,1,707.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p4_2,studio,1 chambre appartement de 60m²,strasbourg,Grand Est,60.0,1,946.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p4_3,studio,1 chambre appartement de 50m²,strasbourg,Grand Est,50.0,1,782.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p4_4,studio,1 chambre appartement de 54m²,strasbourg,Grand Est,54.0,1,841.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p4_5,studio,1 chambre appartement de 131m²,strasbourg,Grand Est,131.0,1,2050.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p4_6,studio,1 chambre appartement de 57m²,strasbourg,Grand Est,57.0,1,902.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p4_8,studio,1 chambre appartement de 76m²,strasbourg,Grand Est,76.0,1,1290.0,"3 Rue du Parc, 67081 Strasbourg, France",17.0,48.601879,7.783441
studio_strasbourg_p4_9,studio,1 chambre appartement de 46m²,strasbourg,Grand Est,46.0,1,718.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p4_10,studio,1 chambre appartement de 56m²,strasbourg,Grand Est,56.0,1,886.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p4_11,studio,1 chambre appartement de 60m²,strasbourg,Grand Est,60.0,1,948.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p4_14,studio,1 chambre appartement de 76m²,strasbourg,Grand Est,76.0,1,899.0,"Strasbourg, Bas-Rhin, France",11.8,48.570721,7.758374
studio_strasbourg_p4_16,studio,1 chambre appartement de 48m²,strasbourg,Grand Est,48.0,1,980.0,"12 Rue Wimpheling, 67091 Strasbourg, France",20.4,48.585532,7.767149
studio_strasbourg_p4_17,studio,1 chambre appartement de 40m²,strasbourg,Grand Est,40.0,1,937.0,"289 Avenue de Colmar, 67029 Strasbourg, France",23.4,48.551766,7.743572
studio_strasbourg_p4_18,studio,1 chambre appartement de 46m²,strasbourg,Grand Est,46.0,1,727.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p4_19,studio,1 chambre appartement de 51m²,strasbourg,Grand Est,51.0,1,1150.0,"2 Rue de Besançon, 67100 Strasbourg, France",22.5,48.570322,7.754056
studio_strasbourg_p4_21,studio,1 chambre appartement de 84m²,strasbourg,Grand Est,84.0,1,1320.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p5_3,studio,1 chambre appartement de 69m²,strasbourg,Grand Est,69.0,1,1090.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p5_4,studio,1 chambre appartement de 42m²,strasbourg,Grand Est,42.0,1,1650.0,"6 Rue de la Lanterne, 67000 Strasbourg, France",39.3,48.581599,7.747102
studio_strasbourg_p5_5,studio,1 chambre appartement de 62m²,strasbourg,Grand Est,62.0,1,970.0,"10 Rue Catherine Pozzi, 67200 Strasbourg, France",15.6,48.585923,7.717447
studio_strasbourg_p5_6,studio,1 chambre appartement de 12m²,strasbourg,Grand Est,12.0,1,740.0,"Strasbourg, Bas-Rhin, France",61.7,48.570721,7.758374
studio_strasbourg_p5_7,studio,1 chambre appartement de 189m²,strasbourg,Grand Est,189.0,1,3900.0,"Strasbourg, Bas-Rhin, France",20.6,48.570721,7.758374
studio_strasbourg_p5_8,studio,1 chambre appartement de 61m²,strasbourg,Grand Est,61.0,1,950.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p5_9,studio,1 chambre appartement de 62m²,strasbourg,Grand Est,62.0,1,968.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p5_11,studio,1 chambre appartement de 46m²,strasbourg,Grand Est,46.0,1,730.0,"Strasbourg, Bas-Rhin, France",15.9,48.570721,7.758374
studio_strasbourg_p5_12,studio,1 chambre appartement de 60m²,strasbourg,Grand Est,60.0,1,935.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p5_13,studio,1 chambre appartement de 61m²,strasbourg,Grand Est,61.0,1,965.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p5_14,studio,1 chambre appartement de 107m²,strasbourg,Grand Est,107.0,1,1680.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p5_16,studio,1 chambre appartement de 46m²,strasbourg,Grand Est,46.0,1,1350.0,"27 Avenue François Mitterrand, 67201 Strasbourg, France",29.3,48.58433,7.693631
studio_strasbourg_p5_17,studio,1 chambre appartement de 159m²,strasbourg,Grand Est,159.0,1,2500.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p5_18,studio,1 chambre appartement de 74m²,strasbourg,Grand Est,74.0,1,1170.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p5_19,studio,1 chambre appartement de 71m²,strasbourg,Grand Est,71.0,1,1120.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p5_20,studio,1 chambre appartement de 27m²,strasbourg,Grand Est,27.0,1,740.0,"Strasbourg, Bas-Rhin, France",27.4,48.570721,7.758374
studio_strasbourg_p6_1,studio,1 chambre appartement de 77m²,strasbourg,Grand Est,77.0,1,1216.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p6_2,studio,1 chambre appartement de 89m²,strasbourg,Grand Est,89.0,1,1400.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p6_3,studio,1 chambre appartement de 59m²,strasbourg,Grand Est,59.0,1,1055.0,"9 Rue du Noyer, 67000 Strasbourg, France",17.9,48.584951,7.744121
studio_strasbourg_p6_4,studio,1 chambre appartement de 25m²,strasbourg,Grand Est,25.0,1,740.0,"Strasbourg, Bas-Rhin, France",29.6,48.570721,7.758374
studio_strasbourg_p6_6,studio,1 chambre appartement de 64m²,strasbourg,Grand Est,64.0,1,999.0,"Avenue Pierre Mendès France, 67300 Schiltigheim, France",15.6,,
studio_strasbourg_p6_7,studio,1 chambre appartement de 75m²,strasbourg,Grand Est,75.0,1,1176.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p6_9,studio,1 chambre appartement de 84m²,strasbourg,Grand Est,84.0,1,2500.0,"Strasbourg, Bas-Rhin, France",29.8,48.570721,7.758374
studio_strasbourg_p6_14,studio,1 chambre appartement de 51m²,strasbourg,Grand Est,51.0,1,800.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p6_16,studio,1 chambre appartement de 52m²,strasbourg,Grand Est,52.0,1,815.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p6_18,studio,1 chambre appartement de 63m²,strasbourg,Grand Est,63.0,1,995.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p6_19,studio,1 chambre appartement de 59m²,strasbourg,Grand Est,59.0,1,924.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p7_4,studio,1 chambre appartement de 85m²,strasbourg,Grand Est,85.0,1,1340.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p7_6,studio,1 chambre appartement de 37m²,strasbourg,Grand Est,37.0,1,795.0,"Strasbourg, 20 Place de la Gare, 67000 Strasbourg, France",21.5,48.584289,7.733984
studio_strasbourg_p7_8,studio,1 chambre appartement de 165m²,strasbourg,Grand Est,165.0,1,2595.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p7_9,studio,1 chambre appartement de 58m²,strasbourg,Grand Est,58.0,1,910.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p7_10,studio,1 chambre appartement de 64m²,strasbourg,Grand Est,64.0,1,1010.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p7_11,studio,1 chambre appartement de 97m²,strasbourg,Grand Est,97.0,1,1530.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p7_13,studio,1 chambre appartement de 48m²,strasbourg,Grand Est,48.0,1,754.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p7_14,studio,1 chambre appartement de 54m²,strasbourg,Grand Est,54.0,1,850.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p7_15,studio,1 chambre appartement de 56m²,strasbourg,Grand Est,56.0,1,875.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p7_16,studio,1 chambre appartement de 49m²,strasbourg,Grand Est,49.0,1,773.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p7_19,studio,1 chambre appartement de 50m²,strasbourg,Grand Est,50.0,1,780.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p7_20,studio,1 chambre appartement de 56m²,strasbourg,Grand Est,56.0,1,873.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p7_21,studio,1 chambre appartement de 76m²,strasbourg,Grand Est,76.0,1,1190.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p8_1,studio,1 chambre appartement de 113m²,strasbourg,Grand Est,113.0,1,1775.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p8_5,studio,1 chambre appartement de 39m²,strasbourg,Grand Est,39.0,1,1300.0,"31 Rue des Hallebardes, 67000 Strasbourg, France",33.3,48.582601,7.7506
studio_strasbourg_p8_7,studio,1 chambre appartement de 52m²,strasbourg,Grand Est,52.0,1,807.0,"10 Rue Catherine Pozzi, 67200 Strasbourg, France",15.5,48.585923,7.717447
studio_strasbourg_p8_10,studio,1 chambre appartement de 75m²,strasbourg,Grand Est,75.0,1,1180.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p8_11,studio,1 chambre appartement de 30m²,strasbourg,Grand Est,30.0,1,709.0,"13 Rue d'Obernai, 67000 Strasbourg, France",23.6,48.578313,7.732622
studio_strasbourg_p8_17,studio,1 chambre studio de 34m²,strasbourg,Grand Est,34.0,1,1200.0,"Strasbourg, Bas-Rhin, France",35.3,48.570721,7.758374
studio_strasbourg_p8_20,studio,1 chambre appartement de 115m²,strasbourg,Grand Est,115.0,1,1786.0,"10 Rue Catherine Pozzi, 67200 Strasbourg, France",15.5,48.585923,7.717447
studio_strasbourg_p8_21,studio,1 chambre appartement de 124m²,strasbourg,Grand Est,124.0,1,1950.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p9_2,studio,1 chambre appartement de 95m²,strasbourg,Grand Est,95.0,1,1490.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p9_4,studio,1 chambre appartement de 52m²,strasbourg,Grand Est,52.0,1,822.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p9_5,studio,1 chambre appartement de 53m²,strasbourg,Grand Est,53.0,1,840.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p9_6,studio,1 chambre appartement de 55m²,strasbourg,Grand Est,55.0,1,863.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p9_9,studio,1 chambre appartement de 60m²,strasbourg,Grand Est,60.0,1,940.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p9_10,studio,1 chambre appartement de 73m²,strasbourg,Grand Est,73.0,1,1150.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p9_11,studio,1 chambre appartement de 76m²,strasbourg,Grand Est,76.0,1,1200.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p9_15,studio,1 chambre appartement de 156m²,strasbourg,Grand Est,156.0,1,2400.0,"9 Rue Brûlée, 67000 Strasbourg, France",15.4,48.584747,7.750571
studio_strasbourg_p9_18,studio,1 chambre appartement de 88m²,strasbourg,Grand Est,88.0,1,1390.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p9_21,studio,1 chambre appartement de 47m²,strasbourg,Grand Est,47.0,1,731.0,"Strasbourg, Bas-Rhin, France",15.6,48.570721,7.758374
studio_strasbourg_p10_3,studio,1 chambre appartement de 56m²,strasbourg,Grand Est,56.0,1,880.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p10_4,studio,1 chambre appartement de 51m²,strasbourg,Grand Est,51.0,1,807.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p10_9,studio,1 chambre appartement de 53m²,strasbourg,Grand Est,53.0,1,830.0,"Strasbourg, Bas-Rhin, France",15.7,48.570721,7.758374
studio_strasbourg_p10_10,studio,1 chambre appartement de 46m²,strasbourg,Grand Est,46.0,1,726.0,"Strasbourg, Bas-Rhin, France",15.8,48.570721,7.758374
studio_strasbourg_p10_13,studio,1 chambre appartement de 34m²,strasbourg,Grand Est,34.0,1,1200.0,"100 b Route des Romains, 67200 Strasbourg, France",35.3,48.579283,7.711671
studio_strasbourg_p10_14,studio,1 chambre appartement de 60m²,strasbourg,Grand Est,60.0,1,2100.0,"1 Rue Frédéric Reech, 67081 Strasbourg, France",35.0,48.609558,7.791957
studio_strasbourg_p10_16,studio,1 chambre appartement de 15m²,strasbourg,Grand Est,15.0,1,900.0,"3 Rue du Parc, 67081 Strasbourg, France",60.0,48.601879,7.783441
studio_strasbourg_p10_19,studio,1 chambre appartement de 34m²,strasbourg,Grand Est,34.0,1,750.0,"5 Rue Paul Muller Simonis, 67000 Strasbourg, France",22.1,48.589605,7.749242
studio_strasbourg_p10_20,studio,1 chambre appartement de 67m²,strasbourg,Grand Est,67.0,1,1250.0,"10 Rue Catherine Pozzi, 67200 Strasbourg, France",18.7,48.585923,7.717447
maison_metz_p1_1,maison,6 chambres maison de 95m²,metz,Grand Est,95.0,6,1280.0,"18 Place d'Armes - Jacques-François Blondel, 57014 Metz, France",13.5,49.115164,6.17963
maison_metz_p1_2,maison,3 chambres maison de 128m²,metz,Grand Est,128.0,3,900.0,"M 51, 57050 Lorry-lès-Metz, France",7.0,49.143543,6.121119
maison_metz_p1_3,maison,3 chambres maison de 30m²,metz,Grand Est,30.0,3,950.0,"Metz, Passage Jürgen Kröger, 57000 Metz, France",31.7,49.108587,6.178958
maison_metz_p1_4,maison,1 chambre maison de 129m²,metz,Grand Est,129.0,1,1940.0,"Allée des Grandes Vignes, 57050 Le Ban-Saint-Martin, France",15.0,49.126721,6.142949
